timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2025/08/22 17:30:13.259, 11 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:30:23.265, 9 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:30:33.268, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:30:43.272, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:30:53.276, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:31:03.280, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:31:13.284, 6 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:31:23.288, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:31:33.292, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 17:31:43.296, 5 %, 0 %, 1144 MiB, 81920 MiB, 66.68 W, 38
2025/08/22 17:31:53.300, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:32:03.304, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 17:32:13.308, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:32:23.311, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:32:33.316, 4 %, 0 %, 1144 MiB, 81920 MiB, 68.56 W, 38
2025/08/22 17:32:43.320, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:32:53.324, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:33:03.328, 12 %, 0 %, 1144 MiB, 81920 MiB, 65.46 W, 38
2025/08/22 17:33:13.332, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 17:33:23.336, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:33:33.340, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:33:43.344, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:33:53.349, 13 %, 0 %, 1144 MiB, 81920 MiB, 65.79 W, 38
2025/08/22 17:34:03.353, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:34:13.357, 16 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:34:23.361, 0 %, 0 %, 1144 MiB, 81920 MiB, 67.01 W, 38
2025/08/22 17:34:33.365, 0 %, 0 %, 1144 MiB, 81920 MiB, 65.46 W, 38
2025/08/22 17:34:43.369, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:34:53.372, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:35:03.376, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 17:35:13.379, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:35:23.383, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:35:33.387, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:35:43.392, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:35:53.395, 17 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 38
2025/08/22 17:36:03.401, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:36:13.406, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:36:23.410, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:36:33.417, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 17:36:43.421, 4 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:36:53.425, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:37:03.429, 16 %, 0 %, 1144 MiB, 81920 MiB, 67.29 W, 38
2025/08/22 17:37:13.433, 1 %, 0 %, 1144 MiB, 81920 MiB, 66.40 W, 38
2025/08/22 17:37:23.437, 13 %, 0 %, 1144 MiB, 81920 MiB, 65.46 W, 38
2025/08/22 17:37:33.441, 12 %, 0 %, 1144 MiB, 81920 MiB, 65.79 W, 38
2025/08/22 17:37:43.446, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:37:53.449, 12 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:38:03.453, 1 %, 0 %, 1144 MiB, 81920 MiB, 66.40 W, 38
2025/08/22 17:38:13.457, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:38:23.461, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:38:33.465, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:38:43.469, 2 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:38:53.473, 4 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:39:03.477, 1 %, 0 %, 1144 MiB, 81920 MiB, 65.79 W, 38
2025/08/22 17:39:13.480, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:39:23.484, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:39:33.489, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:39:43.493, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:39:53.496, 0 %, 0 %, 1144 MiB, 81920 MiB, 65.13 W, 38
2025/08/22 17:40:03.501, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 17:40:13.505, 5 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:40:23.509, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:40:33.513, 8 %, 0 %, 1144 MiB, 81920 MiB, 68.23 W, 38
2025/08/22 17:40:43.516, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:40:53.522, 9 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 38
2025/08/22 17:41:03.526, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:41:13.530, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:41:23.536, 0 %, 0 %, 1144 MiB, 81920 MiB, 66.40 W, 38
2025/08/22 17:41:33.540, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:41:43.544, 6 %, 0 %, 1144 MiB, 81920 MiB, 65.13 W, 38
2025/08/22 17:41:53.547, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:42:03.551, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:42:13.557, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:42:23.561, 11 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:42:33.565, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 38
2025/08/22 17:42:43.570, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:42:53.577, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:43:03.580, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:43:13.586, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:43:23.590, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:43:33.595, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:43:43.598, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:43:53.603, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:44:03.607, 4 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:44:13.613, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:44:23.617, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:44:33.622, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:44:43.626, 13 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 17:44:53.630, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:45:03.634, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:45:13.638, 2 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 38
2025/08/22 17:45:23.642, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:45:33.645, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:45:43.650, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:45:53.654, 1 %, 0 %, 1144 MiB, 81920 MiB, 65.13 W, 38
2025/08/22 17:46:03.658, 4 %, 0 %, 1144 MiB, 81920 MiB, 67.01 W, 38
2025/08/22 17:46:13.665, 3 %, 0 %, 1144 MiB, 81920 MiB, 66.68 W, 38
2025/08/22 17:46:23.669, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:46:33.674, 13 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:46:43.677, 6 %, 0 %, 1144 MiB, 81920 MiB, 67.29 W, 38
2025/08/22 17:46:53.681, 12 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:47:03.687, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:47:13.691, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 38
2025/08/22 17:47:23.695, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:47:33.698, 2 %, 0 %, 1144 MiB, 81920 MiB, 65.13 W, 38
2025/08/22 17:47:43.704, 4 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:47:53.709, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 38
2025/08/22 17:48:03.713, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:48:13.719, 2 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:48:23.723, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 17:48:33.727, 4 %, 0 %, 1144 MiB, 81920 MiB, 68.56 W, 38
2025/08/22 17:48:43.732, 0 %, 0 %, 1144 MiB, 81920 MiB, 67.01 W, 38
2025/08/22 17:48:53.736, 11 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 17:49:03.741, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:49:13.745, 11 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 17:49:23.749, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:49:33.754, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:49:43.758, 3 %, 0 %, 1144 MiB, 81920 MiB, 65.46 W, 38
2025/08/22 17:49:53.762, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:50:03.766, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:50:13.769, 15 %, 0 %, 1144 MiB, 81920 MiB, 67.63 W, 37
2025/08/22 17:50:23.775, 2 %, 0 %, 1144 MiB, 81920 MiB, 67.63 W, 37
2025/08/22 17:50:33.780, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:50:43.784, 9 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:50:53.789, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:51:03.793, 2 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:51:13.797, 14 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:51:23.800, 14 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:51:33.804, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:51:43.809, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:51:53.812, 5 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:52:03.819, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:52:13.822, 8 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 37
2025/08/22 17:52:23.826, 1 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:52:33.832, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:52:43.836, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:52:53.840, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:53:03.844, 4 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:53:13.848, 2 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 37
2025/08/22 17:53:23.851, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:53:33.855, 1 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:53:43.859, 11 %, 0 %, 1144 MiB, 81920 MiB, 65.46 W, 37
2025/08/22 17:53:53.863, 15 %, 0 %, 1144 MiB, 81920 MiB, 67.96 W, 37
2025/08/22 17:54:03.866, 3 %, 0 %, 1144 MiB, 81920 MiB, 65.46 W, 37
2025/08/22 17:54:13.870, 0 %, 0 %, 1144 MiB, 81920 MiB, 66.68 W, 37
2025/08/22 17:54:23.874, 0 %, 0 %, 1144 MiB, 81920 MiB, 69.79 W, 37
2025/08/22 17:54:33.877, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 37
2025/08/22 17:54:43.881, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:54:53.886, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:55:03.890, 3 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:55:13.895, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:55:23.899, 9 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 37
2025/08/22 17:55:33.904, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:55:43.908, 15 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 37
2025/08/22 17:55:53.912, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 37
2025/08/22 17:56:03.916, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:56:13.920, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:56:23.925, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:56:33.930, 2 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:56:43.934, 0 %, 0 %, 1144 MiB, 81920 MiB, 67.01 W, 37
2025/08/22 17:56:53.938, 9 %, 0 %, 1144 MiB, 81920 MiB, 65.46 W, 37
2025/08/22 17:57:03.942, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:57:13.946, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 37
2025/08/22 17:57:23.952, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:57:33.956, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:57:43.960, 3 %, 0 %, 1144 MiB, 81920 MiB, 65.79 W, 37
2025/08/22 17:57:53.965, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:58:03.969, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:58:13.973, 15 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:58:23.977, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:58:33.981, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:58:43.985, 16 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 37
2025/08/22 17:58:53.991, 0 %, 0 %, 1144 MiB, 81920 MiB, 67.63 W, 37
2025/08/22 17:59:03.995, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:59:13.998, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:59:24.003, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 17:59:34.006, 0 %, 0 %, 1144 MiB, 81920 MiB, 66.68 W, 37
2025/08/22 17:59:44.010, 2 %, 0 %, 1144 MiB, 81920 MiB, 67.29 W, 37
2025/08/22 17:59:54.015, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:00:04.019, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:00:14.023, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:00:24.028, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:00:34.031, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:00:44.035, 1 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:00:54.039, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:01:04.043, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:01:14.049, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:01:24.053, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:01:34.057, 1 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:01:44.060, 12 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:01:54.064, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 37
2025/08/22 18:02:04.067, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 37
2025/08/22 18:02:14.071, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:02:24.075, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:02:34.079, 12 %, 0 %, 1144 MiB, 81920 MiB, 67.29 W, 37
2025/08/22 18:02:44.083, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:02:54.087, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:03:04.091, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:03:14.094, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:03:24.100, 0 %, 0 %, 1144 MiB, 81920 MiB, 67.01 W, 37
2025/08/22 18:03:34.104, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:03:44.108, 5 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 37
2025/08/22 18:03:54.112, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:04:04.116, 11 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:04:14.119, 5 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:04:24.124, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:04:34.129, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:04:44.133, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:04:54.137, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:05:04.141, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:05:14.145, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:05:24.149, 3 %, 0 %, 1144 MiB, 81920 MiB, 65.79 W, 37
2025/08/22 18:05:34.152, 7 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:05:44.156, 1 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:05:54.165, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:06:04.168, 5 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:06:14.172, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 37
2025/08/22 18:06:24.176, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:06:34.179, 3 %, 0 %, 1144 MiB, 81920 MiB, 65.13 W, 37
2025/08/22 18:06:44.184, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:06:54.188, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:07:04.193, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:07:14.197, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:07:24.201, 14 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:07:34.205, 2 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:07:44.209, 13 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:07:54.213, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:08:04.219, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:08:14.224, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:08:24.227, 5 %, 0 %, 1144 MiB, 81920 MiB, 65.13 W, 37
2025/08/22 18:08:34.232, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:08:44.236, 1 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:08:54.241, 12 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:09:04.244, 5 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:09:14.248, 1 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:09:24.253, 2 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 37
2025/08/22 18:09:34.256, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:09:44.260, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:09:54.264, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:10:04.268, 8 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:10:14.272, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:10:24.278, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:10:34.282, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 37
2025/08/22 18:10:44.286, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 37
2025/08/22 18:10:54.290, 3 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:11:04.293, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:11:14.297, 1 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:11:24.301, 5 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:11:34.305, 1 %, 0 %, 1144 MiB, 81920 MiB, 65.13 W, 37
2025/08/22 18:11:44.312, 1 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:11:54.316, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:12:04.320, 12 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:12:14.324, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:12:24.328, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.30 W, 37
2025/08/22 18:12:34.332, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:12:44.336, 8 %, 0 %, 1144 MiB, 81920 MiB, 65.79 W, 37
2025/08/22 18:12:54.340, 4 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:13:04.344, 2 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:13:14.348, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:13:24.352, 1 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:13:34.357, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:13:44.361, 23 %, 0 %, 1144 MiB, 81920 MiB, 66.40 W, 37
2025/08/22 18:13:54.365, 13 %, 0 %, 1144 MiB, 81920 MiB, 65.13 W, 37
2025/08/22 18:14:04.369, 6 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:14:14.372, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:14:24.377, 1 %, 0 %, 1144 MiB, 81920 MiB, 65.79 W, 37
2025/08/22 18:14:34.381, 5 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:14:44.385, 2 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:14:54.389, 11 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:15:04.393, 3 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 37
2025/08/22 18:15:14.397, 1 %, 0 %, 1144 MiB, 81920 MiB, 63.63 W, 37
2025/08/22 18:15:24.402, 2 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/22 18:15:34.406, 1 %, 0 %, 1144 MiB, 81920 MiB, 65.46 W, 37
